0.60000	0.00000	63.12120
0.60100	0.00000	63.50238
0.60200	0.00000	63.86824
0.60300	0.00000	64.21934
0.60400	0.00000	64.55627
0.60500	0.00000	64.87956
0.60600	0.00000	65.18974
0.60700	0.00000	65.48730
0.60800	0.00000	65.77274
0.60900	0.00000	66.04651
0.61000	0.00000	66.30907
0.61100	0.00000	66.56083
0.61200	0.00000	66.80220
0.61300	0.00000	67.03357
0.61400	0.00000	67.25531
0.61500	0.00000	67.46777
0.61600	0.00000	67.67130
0.61700	0.00000	67.86620
0.61800	0.00000	68.05280
0.61900	0.00000	68.23137
0.62000	0.00000	68.40220
0.62100	0.00000	68.56556
0.62200	0.00000	68.72168
0.62300	0.00000	68.87082
0.62400	0.00000	69.01319
0.62500	0.00000	69.14902
0.62600	0.00000	69.27849
0.62700	0.00000	69.40182
0.62800	0.00000	69.51918
0.62900	0.00000	69.63074
0.63000	0.00000	69.73667
0.63100	0.00000	69.83711
0.63200	0.00000	69.93222
0.63300	0.00000	70.02213
0.63400	0.00000	70.10697
0.63500	0.00000	70.18685
0.63600	0.00000	70.26189
0.63700	0.00000	70.33220
0.63800	0.00000	70.39786
0.63900	0.00000	70.45898
0.64000	0.00000	70.51562
0.64100	0.00000	70.56787
0.64200	0.00000	70.61579
0.64300	0.00000	70.65944
0.64400	0.00000	70.69888
0.64500	0.00000	70.73416
0.64600	0.00000	70.76531
0.64700	0.00000	70.79237
0.64800	0.00000	70.81537
0.64900	0.00000	70.83432
0.65000	0.00000	70.84925
0.65100	0.00000	70.86015
0.65200	0.00000	70.86702
0.65300	0.00000	70.86986
0.65400	0.00000	70.86865
0.65500	0.00000	70.86337
0.65600	0.00000	70.85398
0.65700	0.00000	70.84046
0.65800	0.00000	70.82274
0.65900	0.00000	70.80078
0.66000	0.00000	70.77451
0.66100	0.00000	70.74387
0.66200	0.00000	70.70875
0.66300	0.00000	70.66908
0.66400	0.00000	70.62476
0.66500	0.00000	70.57566
0.66600	0.00000	70.52168
0.66700	0.00000	70.46267
0.66800	0.00000	70.39849
0.66900	0.00000	70.32901
0.67000	0.00000	70.25405
0.67100	0.00000	70.17346
0.67200	0.00000	70.08706
0.67300	0.00000	69.99468
0.67400	0.00000	69.89616
0.67500	0.00000	69.79134
0.67600	0.00000	69.68008
0.67700	0.00000	69.56229
0.67800	0.00000	69.43793
0.67900	0.00000	69.30704
0.68000	0.00000	69.16981
0.68100	0.00000	69.02660
0.68200	0.00000	68.87811
0.68300	0.00000	68.72545
0.68400	0.00000	68.57044
0.68500	0.00000	68.41595
0.68600	0.00000	68.26651
0.68700	0.00000	68.12936
0.68800	0.00000	68.01631
0.68900	0.00000	67.94722
0.69000	0.00000	67.95730
0.69100	0.00000	68.11384
0.69200	0.00000	68.56303
0.69300	0.00000	69.71366
0.69400	0.00000	75.92836
0.69500	0.00000	69.36497
0.69600	0.00000	64.02077
0.69700	0.00000	57.47835
0.69800	0.00000	48.91724
0.69900	0.00000	37.46623
0.70000	0.00000	22.70764
0.70100	0.00000	7.04018
0.70200	0.00000	0.11687
0.70300	0.00000	13.42445
0.70400	0.00000	39.56902
0.70500	0.00000	62.12677
0.70600	0.00000	76.38398
0.70700	0.00000	84.51983
0.70800	0.00000	89.06760
0.70900	0.00000	91.61296
0.71000	0.00000	93.03292
0.71100	0.00000	93.80562
0.71200	0.00000	94.19673
0.71300	0.00000	94.35814
0.71400	0.00000	94.37927
0.71500	0.00000	94.31421
0.71600	0.00000	94.19640
0.71700	0.00000	94.04698
0.71800	0.00000	93.87948
0.71900	0.00000	93.70265
0.72000	0.00000	93.52220
0.72100	0.00000	93.34185
0.72200	0.00000	93.16402
0.72300	0.00000	92.99024
0.72400	0.00000	92.82146
0.72500	0.00000	92.65823
0.72600	0.00000	92.50083
0.72700	0.00000	92.34936
0.72800	0.00000	92.20380
0.72900	0.00000	92.06405
0.73000	0.00000	91.92995
0.73100	0.00000	91.80132
0.73200	0.00000	91.67794
0.73300	0.00000	91.55960
0.73400	0.00000	91.44609
0.73500	0.00000	91.33719
0.73600	0.00000	91.23269
0.73700	0.00000	91.13239
0.73800	0.00000	91.03610
0.73900	0.00000	90.94362
0.74000	0.00000	90.85478
0.74100	0.00000	90.76942
0.74200	0.00000	90.68738
0.74300	0.00000	90.60850
0.74400	0.00000	90.53264
0.74500	0.00000	90.45968
0.74600	0.00000	90.38949
0.74700	0.00000	90.32194
0.74800	0.00000	90.25694
0.74900	0.00000	90.19436
0.75000	0.00000	90.13412
0.75100	0.00000	90.07612
0.75200	0.00000	90.02027
0.75300	0.00000	89.96649
0.75400	0.00000	89.91470
0.75500	0.00000	89.86483
0.75600	0.00000	89.81679
0.75700	0.00000	89.77054
0.75800	0.00000	89.72600
0.75900	0.00000	89.68311
0.76000	0.00000	89.64182
0.76100	0.00000	89.60207
0.76200	0.00000	89.56381
0.76300	0.00000	89.52700
0.76400	0.00000	89.49157
0.76500	0.00000	89.45750
0.76600	0.00000	89.42474
0.76700	0.00000	89.39324
0.76800	0.00000	89.36297
0.76900	0.00000	89.33389
0.77000	0.00000	89.30596
0.77100	0.00000	89.27916
0.77200	0.00000	89.25345
0.77300	0.00000	89.22879
0.77400	0.00000	89.20516
0.77500	0.00000	89.18253
0.77600	0.00000	89.16087
0.77700	0.00000	89.14015
0.77800	0.00000	89.12035
0.77900	0.00000	89.10144
0.78000	0.00000	89.08341
0.78100	0.00000	89.06622
0.78200	0.00000	89.04986
0.78300	0.00000	89.03430
0.78400	0.00000	89.01952
0.78500	0.00000	89.00551
0.78600	0.00000	88.99224
0.78700	0.00000	88.97970
0.78800	0.00000	88.96786
0.78900	0.00000	88.95671
0.79000	0.00000	88.94623
0.79100	0.00000	88.93641
0.79200	0.00000	88.92723
0.79300	0.00000	88.91868
0.79400	0.00000	88.91073
0.79500	0.00000	88.90338
0.79600	0.00000	88.89661
0.79700	0.00000	88.89040
0.79800	0.00000	88.88475
0.79900	0.00000	88.87964
0.80000	0.00000	88.87506
0.60000	90.00000	71.80233
0.60100	90.00000	71.94149
0.60200	90.00000	72.07817
0.60300	90.00000	72.21226
0.60400	90.00000	72.34369
0.60500	90.00000	72.47233
0.60600	90.00000	72.59811
0.60700	90.00000	72.72093
0.60800	90.00000	72.84069
0.60900	90.00000	72.95732
0.61000	90.00000	73.07073
0.61100	90.00000	73.18084
0.61200	90.00000	73.28757
0.61300	90.00000	73.39084
0.61400	90.00000	73.49059
0.61500	90.00000	73.58674
0.61600	90.00000	73.67923
0.61700	90.00000	73.76801
0.61800	90.00000	73.85300
0.61900	90.00000	73.93417
0.62000	90.00000	74.01146
0.62100	90.00000	74.08481
0.62200	90.00000	74.15420
0.62300	90.00000	74.21959
0.62400	90.00000	74.28093
0.62500	90.00000	74.33821
0.62600	90.00000	74.39139
0.62700	90.00000	74.44046
0.62800	90.00000	74.48540
0.62900	90.00000	74.52619
0.63000	90.00000	74.56283
0.63100	90.00000	74.59531
0.63200	90.00000	74.62365
0.63300	90.00000	74.64783
0.63400	90.00000	74.66788
0.63500	90.00000	74.68380
0.63600	90.00000	74.69562
0.63700	90.00000	74.70335
0.63800	90.00000	74.70704
0.63900	90.00000	74.70670
0.64000	90.00000	74.70239
0.64100	90.00000	74.69413
0.64200	90.00000	74.68198
0.64300	90.00000	74.66599
0.64400	90.00000	74.64621
0.64500	90.00000	74.62272
0.64600	90.00000	74.59556
0.64700	90.00000	74.56483
0.64800	90.00000	74.53058
0.64900	90.00000	74.49291
0.65000	90.00000	74.45191
0.65100	90.00000	74.40766
0.65200	90.00000	74.36027
0.65300	90.00000	74.30984
0.65400	90.00000	74.25649
0.65500	90.00000	74.20033
0.65600	90.00000	74.14150
0.65700	90.00000	74.08013
0.65800	90.00000	74.01636
0.65900	90.00000	73.95036
0.66000	90.00000	73.88227
0.66100	90.00000	73.81229
0.66200	90.00000	73.74060
0.66300	90.00000	73.66739
0.66400	90.00000	73.59290
0.66500	90.00000	73.51736
0.66600	90.00000	73.44101
0.66700	90.00000	73.36415
0.66800	90.00000	73.28706
0.66900	90.00000	73.21010
0.67000	90.00000	73.13362
0.67100	90.00000	73.05803
0.67200	90.00000	72.98378
0.67300	90.00000	72.91139
0.67400	90.00000	72.84141
0.67500	90.00000	72.77450
0.67600	90.00000	72.71139
0.67700	90.00000	72.65293
0.67800	90.00000	72.60010
0.67900	90.00000	72.55405
0.68000	90.00000	72.51613
0.68100	90.00000	72.48796
0.68200	90.00000	72.47149
0.68300	90.00000	72.46912
0.68400	90.00000	72.48382
0.68500	90.00000	72.51938
0.68600	90.00000	72.58069
0.68700	90.00000	72.67432
0.68800	90.00000	72.80931
0.68900	90.00000	72.99877
0.69000	90.00000	73.26289
0.69100	90.00000	73.63573
0.69200	90.00000	74.18373
0.69300	90.00000	75.07798
0.69400	90.00000	78.10690
0.69500	90.00000	75.65272
0.69600	90.00000	74.27826
0.69700	90.00000	73.05344
0.69800	90.00000	71.89074
0.69900	90.00000	70.75556
0.70000	90.00000	69.62933
0.70100	90.00000	68.50007
0.70200	90.00000	67.35903
0.70300	90.00000	66.19914
0.70400	90.00000	65.01421
0.70500	90.00000	63.79851
0.70600	90.00000	62.54645
0.70700	90.00000	61.25242
0.70800	90.00000	59.91058
0.70900	90.00000	58.51479
0.71000	90.00000	57.05848
0.71100	90.00000	55.53457
0.71200	90.00000	53.93534
0.71300	90.00000	52.25241
0.71400	90.00000	50.47661
0.71500	90.00000	48.59796
0.71600	90.00000	46.60562
0.71700	90.00000	44.48796
0.71800	90.00000	42.23260
0.71900	90.00000	39.82671
0.72000	90.00000	37.25741
0.72100	90.00000	34.51255
0.72200	90.00000	31.58194
0.72300	90.00000	28.45933
0.72400	90.00000	25.14546
0.72500	90.00000	21.65263
0.72600	90.00000	18.01154
0.72700	90.00000	14.28079
0.72800	90.00000	10.55999
0.72900	90.00000	7.00593
0.73000	90.00000	3.85034
0.73100	90.00000	1.41382
0.73200	90.00000	0.10547
0.73300	90.00000	0.39214
0.73400	90.00000	2.72094
0.73500	90.00000	7.39330
0.73600	90.00000	14.42327
0.73700	90.00000	23.45003
0.73800	90.00000	33.77456
0.73900	90.00000	44.52651
0.74000	90.00000	54.88352
0.74100	90.00000	64.23791
0.74200	90.00000	72.25580
0.74300	90.00000	78.84412
0.74400	90.00000	84.07463
0.74500	90.00000	88.10732
0.74600	90.00000	91.13338
0.74700	90.00000	93.34061
0.74800	90.00000	94.89642
0.74900	90.00000	95.94188
0.75000	90.00000	96.59180
0.75100	90.00000	96.93766
0.75200	90.00000	97.05134
0.75300	90.00000	96.98884
0.75400	90.00000	96.79359
0.75500	90.00000	96.49914
0.75600	90.00000	96.13142
0.75700	90.00000	95.71043
0.75800	90.00000	95.25158
0.75900	90.00000	94.76678
0.76000	90.00000	94.26520
0.76100	90.00000	93.75388
0.76200	90.00000	93.23827
0.76300	90.00000	92.72250
0.76400	90.00000	92.20975
0.76500	90.00000	91.70240
0.76600	90.00000	91.20227
0.76700	90.00000	90.71067
0.76800	90.00000	90.22856
0.76900	90.00000	89.75662
0.77000	90.00000	89.29530
0.77100	90.00000	88.84486
0.77200	90.00000	88.40546
0.77300	90.00000	87.97713
0.77400	90.00000	87.55981
0.77500	90.00000	87.15340
0.77600	90.00000	86.75775
0.77700	90.00000	86.37267
0.77800	90.00000	85.99794
0.77900	90.00000	85.63333
0.78000	90.00000	85.27859
0.78100	90.00000	84.93348
0.78200	90.00000	84.59773
0.78300	90.00000	84.27110
0.78400	90.00000	83.95332
0.78500	90.00000	83.64415
0.78600	90.00000	83.34333
0.78700	90.00000	83.05064
0.78800	90.00000	82.76582
0.78900	90.00000	82.48866
0.79000	90.00000	82.21892
0.79100	90.00000	81.95640
0.79200	90.00000	81.70089
0.79300	90.00000	81.45218
0.79400	90.00000	81.21009
0.79500	90.00000	80.97442
0.79600	90.00000	80.74500
0.79700	90.00000	80.52164
0.79800	90.00000	80.30419
0.79900	90.00000	80.09249
0.80000	90.00000	79.88637
