3.333333333333333132e-12 3.799999999999999822e+00
6.666666666666666263e-12 4.400000000000000355e+00
9.999999999999999395e-12 3.337499999999999911e+00
1.339999999999993886e-11 2.924999999999999822e+00
1.666666666666666727e-11 3.437500000000000000e+00
2.006666666666660513e-11 3.637500000000000178e+00
2.333333333333333354e-11 3.512500000000000178e+00
2.673333333333327139e-11 3.237499999999999822e+00
2.999999999999999980e-11 3.612499999999999822e+00
3.333333333333333455e-11 2.549999999999999822e+00
3.666666666666666283e-11 2.424999999999999822e+00
3.999999999999999758e-11 3.149999999999999911e+00
4.333333333333333233e-11 3.162500000000000089e+00
4.666666666666666707e-11 2.662500000000000089e+00
5.000000000000000182e-11 3.125000000000000000e+00
5.339999999999993321e-11 3.850000000000000089e+00
5.666666666666667132e-11 3.137500000000000178e+00
6.006666666666660917e-11 3.837499999999999911e+00
6.333333333333333435e-11 2.725000000000000089e+00
6.666666666666666910e-11 3.149999999999999911e+00
7.000000000000000384e-11 3.412500000000000089e+00
7.333333333333332567e-11 3.387500000000000178e+00
7.666666666666667334e-11 3.325000000000000178e+00
7.999999999999999516e-11 2.537500000000000089e+00
8.333333333333334283e-11 3.200000000000000178e+00
8.673333333333326130e-11 3.125000000000000000e+00
9.006666666666660897e-11 3.450000000000000178e+00
9.333333333333333415e-11 3.700000000000000178e+00
9.673333333333326554e-11 3.274999999999999911e+00
1.000000000000000036e-10 3.149999999999999911e+00
1.033999999999999480e-10 3.187500000000000000e+00
1.066666666666666602e-10 3.299999999999999822e+00
1.099999999999999950e-10 3.375000000000000000e+00
1.133999999999999393e-10 3.212499999999999911e+00
1.166666666666666515e-10 3.512500000000000178e+00
1.200666666666666088e-10 3.137500000000000178e+00
1.233333333333333469e-10 4.112499999999999822e+00
1.267333333333332783e-10 4.400000000000000355e+00
1.299999999999999905e-10 3.975000000000000089e+00
1.333333333333333382e-10 3.537500000000000089e+00
1.366666666666666600e-10 4.762500000000000178e+00
1.400000000000000077e-10 4.087500000000000355e+00
1.433333333333333295e-10 4.525000000000000355e+00
1.466666666666666513e-10 4.562500000000000000e+00
1.499999999999999990e-10 4.549999999999999822e+00
1.533999999999999562e-10 4.974999999999999645e+00
1.566666666666666685e-10 5.375000000000000000e+00
1.600666666666665999e-10 5.112499999999999822e+00
1.633333333333333121e-10 4.937500000000000000e+00
1.666666666666666857e-10 5.700000000000000178e+00
1.700000000000000075e-10 5.125000000000000000e+00
1.733333333333333293e-10 5.212500000000000355e+00
1.767333333333332865e-10 4.724999999999999645e+00
1.799999999999999988e-10 5.037499999999999645e+00
1.833999999999999302e-10 5.562500000000000000e+00
1.866666666666666683e-10 5.200000000000000178e+00
1.900666666666665997e-10 5.575000000000000178e+00
1.933333333333333119e-10 4.799999999999999822e+00
1.967333333333332950e-10 5.212500000000000355e+00
2.000000000000000073e-10 5.487499999999999822e+00
2.033999999999999387e-10 4.750000000000000000e+00
2.066666666666666768e-10 5.437500000000000000e+00
2.099999999999999986e-10 5.387500000000000178e+00
2.133333333333333204e-10 5.075000000000000178e+00
2.166666666666666681e-10 5.112499999999999822e+00
2.200666666666665995e-10 4.787499999999999645e+00
2.233333333333333117e-10 5.299999999999999822e+00
2.267333333333332948e-10 5.137500000000000178e+00
2.300000000000000071e-10 4.487499999999999822e+00
2.333333333333333031e-10 5.212500000000000355e+00
2.366666666666666766e-10 4.650000000000000355e+00
2.399999999999999984e-10 5.037499999999999645e+00
2.433333333333333202e-10 4.849999999999999645e+00
2.466666666666666937e-10 3.924999999999999822e+00
2.500000000000000156e-10 4.775000000000000355e+00
2.533999999999999211e-10 3.987499999999999822e+00
2.567333333333332946e-10 4.237499999999999822e+00
2.599999999999999810e-10 3.725000000000000089e+00
2.633999999999999383e-10 4.450000000000000178e+00
2.666666666666666764e-10 4.200000000000000178e+00
2.700666666666665819e-10 3.549999999999999822e+00
2.733333333333333200e-10 4.387500000000000178e+00
2.767333333333332773e-10 3.500000000000000000e+00
2.800000000000000154e-10 4.000000000000000000e+00
2.833333333333333372e-10 3.837499999999999911e+00
2.867333333333332944e-10 3.312500000000000000e+00
2.900666666666666163e-10 3.125000000000000000e+00
2.933333333333333027e-10 3.024999999999999911e+00
2.967333333333332599e-10 3.174999999999999822e+00
2.999999999999999980e-10 2.975000000000000089e+00
3.033999999999999035e-10 3.500000000000000000e+00
3.066666666666666933e-10 2.237499999999999822e+00
3.100000000000000152e-10 2.362499999999999822e+00
3.133333333333333370e-10 1.925000000000000044e+00
3.166666666666666588e-10 2.662500000000000089e+00
3.200666666666666161e-10 3.912500000000000089e+00
3.233999999999999379e-10 1.975000000000000089e+00
3.267333333333332597e-10 3.200000000000000178e+00
3.299999999999999978e-10 2.387500000000000178e+00
3.333333333333333713e-10 2.587499999999999911e+00
3.366666666666666415e-10 3.125000000000000000e+00
3.400000000000000150e-10 3.137500000000000178e+00
3.433333333333333368e-10 3.325000000000000178e+00
3.467333333333332423e-10 2.262500000000000178e+00
3.499999999999999804e-10 2.125000000000000000e+00
3.533999999999999377e-10 2.612499999999999822e+00
3.567333333333332595e-10 2.975000000000000089e+00
3.599999999999999976e-10 2.312500000000000000e+00
3.633999999999999548e-10 3.712499999999999911e+00
3.666666666666666413e-10 3.087499999999999911e+00
3.700000000000000148e-10 3.399999999999999911e+00
3.733333333333333366e-10 3.049999999999999822e+00
3.766666666666666584e-10 3.500000000000000000e+00
3.799999999999999802e-10 2.712499999999999911e+00
3.833333333333333538e-10 4.099999999999999645e+00
3.867333333333332593e-10 4.099999999999999645e+00
3.900666666666665811e-10 3.237499999999999822e+00
3.933999999999999546e-10 3.725000000000000089e+00
3.966666666666666411e-10 3.987499999999999822e+00
4.000000000000000146e-10 3.375000000000000000e+00
4.033333333333333364e-10 3.875000000000000000e+00
4.066666666666666582e-10 3.887500000000000178e+00
4.100666666666666155e-10 4.537499999999999645e+00
4.133333333333333536e-10 4.112499999999999822e+00
4.166666666666666237e-10 4.724999999999999645e+00
4.200666666666665809e-10 5.099999999999999645e+00
4.233999999999999544e-10 4.862499999999999822e+00
4.266666666666666409e-10 4.849999999999999645e+00
4.300666666666665981e-10 4.900000000000000355e+00
4.333333333333333362e-10 4.700000000000000178e+00
4.366666666666666580e-10 5.087500000000000355e+00
4.399999999999999798e-10 5.162499999999999645e+00
4.433333333333333534e-10 4.025000000000000355e+00
4.467333333333332589e-10 4.900000000000000355e+00
4.499999999999999970e-10 4.750000000000000000e+00
4.533999999999999542e-10 5.375000000000000000e+00
4.566666666666666407e-10 4.987499999999999822e+00
4.600666666666665979e-10 5.462500000000000355e+00
4.633333333333333360e-10 4.637500000000000178e+00
4.666666666666666061e-10 5.500000000000000000e+00
4.700000000000000313e-10 5.125000000000000000e+00
4.733333333333333532e-10 5.562500000000000000e+00
4.766666666666666750e-10 4.825000000000000178e+00
4.799999999999999968e-10 5.137500000000000178e+00
4.833333333333333186e-10 4.375000000000000000e+00
4.867333333333332242e-10 5.325000000000000178e+00
4.900666666666666494e-10 4.787499999999999645e+00
4.933333333333333875e-10 5.262500000000000178e+00
4.967333333333332930e-10 4.662499999999999645e+00
5.000000000000000311e-10 5.362499999999999822e+00
5.033333333333333530e-10 5.424999999999999822e+00
5.066666666666666748e-10 5.087500000000000355e+00
5.100666666666665803e-10 4.424999999999999822e+00
5.133333333333333184e-10 5.200000000000000178e+00
5.167333333333334308e-10 4.812500000000000000e+00
5.200666666666668560e-10 4.750000000000000000e+00
5.234000000000000744e-10 5.087500000000000355e+00
5.267333333333334996e-10 4.712500000000000355e+00
5.299999999999998241e-10 4.700000000000000178e+00
5.333333333333331460e-10 4.349999999999999645e+00
5.366666666666664678e-10 4.387500000000000178e+00
5.400666666666667869e-10 3.899999999999999911e+00
5.433333333333331114e-10 3.924999999999999822e+00
5.466666666666665367e-10 3.725000000000000089e+00
5.500666666666668558e-10 3.725000000000000089e+00
5.534000000000000742e-10 3.500000000000000000e+00
5.567333333333334994e-10 3.187500000000000000e+00
5.600666666666668213e-10 3.837499999999999911e+00
5.633333333333331458e-10 4.012500000000000178e+00
5.667333333333334649e-10 4.012500000000000178e+00
5.700666666666667867e-10 3.299999999999999822e+00
5.733333333333331112e-10 3.262500000000000178e+00
5.767333333333334304e-10 2.387500000000000178e+00
5.799999999999997549e-10 3.287500000000000089e+00
5.834000000000000740e-10 3.424999999999999822e+00
5.867333333333334992e-10 2.987499999999999822e+00
5.899999999999998237e-10 3.312500000000000000e+00
5.933333333333331456e-10 2.174999999999999822e+00
5.966666666666664674e-10 2.250000000000000000e+00
5.999999999999997892e-10 3.412500000000000089e+00
6.034000000000001083e-10 2.687500000000000000e+00
6.067333333333334302e-10 2.662500000000000089e+00
6.100666666666668554e-10 2.899999999999999911e+00
6.134000000000000738e-10 2.637500000000000178e+00
6.167333333333334990e-10 2.250000000000000000e+00
6.200666666666668209e-10 2.462499999999999911e+00
6.234000000000001427e-10 2.125000000000000000e+00
6.267333333333334645e-10 2.387500000000000178e+00
6.299999999999997890e-10 3.012500000000000178e+00
6.334000000000001081e-10 2.899999999999999911e+00
6.366666666666665361e-10 3.137500000000000178e+00
6.400666666666667518e-10 3.000000000000000000e+00
6.433333333333331797e-10 3.662500000000000089e+00
6.467333333333334988e-10 2.837499999999999911e+00
6.499999999999998233e-10 3.325000000000000178e+00
6.534000000000001425e-10 3.875000000000000000e+00
6.567333333333334643e-10 3.024999999999999911e+00
6.600666666666667861e-10 3.687500000000000000e+00
6.633333333333331106e-10 2.850000000000000089e+00
6.666666666666664325e-10 3.899999999999999911e+00
6.699999999999998577e-10 2.774999999999999911e+00
6.734000000000001768e-10 3.649999999999999911e+00
6.767333333333334986e-10 3.912500000000000089e+00
6.800666666666667171e-10 4.737499999999999822e+00
6.833333333333331450e-10 4.049999999999999822e+00
6.867333333333334641e-10 4.275000000000000355e+00
6.899999999999998920e-10 4.224999999999999645e+00
6.934000000000002111e-10 4.299999999999999822e+00
6.966666666666664323e-10 4.349999999999999645e+00
6.999999999999998575e-10 4.587500000000000355e+00
7.033333333333331793e-10 4.912499999999999645e+00
7.067333333333334984e-10 4.825000000000000178e+00
7.100666666666667169e-10 3.687500000000000000e+00
7.133333333333331448e-10 4.387500000000000178e+00
7.167333333333334639e-10 4.275000000000000355e+00
7.200666666666667857e-10 4.849999999999999645e+00
7.234000000000002109e-10 5.187500000000000000e+00
7.267333333333334294e-10 5.799999999999999822e+00
7.299999999999998573e-10 5.099999999999999645e+00
7.333333333333331791e-10 4.950000000000000178e+00
7.367333333333334982e-10 5.462500000000000355e+00
7.400666666666667167e-10 5.875000000000000000e+00
7.433333333333331446e-10 5.700000000000000178e+00
7.466666666666664664e-10 5.437500000000000000e+00
7.500666666666667855e-10 4.962500000000000355e+00
7.534000000000002107e-10 5.049999999999999822e+00
7.567333333333334292e-10 5.187500000000000000e+00
7.599999999999998571e-10 4.700000000000000178e+00
7.633333333333331789e-10 6.037499999999999645e+00
7.666666666666663973e-10 4.900000000000000355e+00
7.700666666666667165e-10 5.099999999999999645e+00
7.734000000000001417e-10 5.250000000000000000e+00
7.767333333333334635e-10 4.587500000000000355e+00
7.799999999999998914e-10 5.462500000000000355e+00
7.834000000000002105e-10 4.950000000000000178e+00
7.866666666666664317e-10 4.437500000000000000e+00
7.900666666666667508e-10 4.500000000000000000e+00
7.934000000000001760e-10 5.012500000000000178e+00
7.966666666666663971e-10 4.237499999999999822e+00
7.999999999999998224e-10 3.875000000000000000e+00
8.033333333333331442e-10 4.875000000000000000e+00
8.067333333333334633e-10 4.762500000000000178e+00
8.100666666666667851e-10 5.275000000000000355e+00
8.133333333333331096e-10 4.837500000000000355e+00
8.166666666666664315e-10 4.875000000000000000e+00
8.200666666666667506e-10 4.112499999999999822e+00
8.234000000000001758e-10 3.987499999999999822e+00
8.267333333333334976e-10 4.712500000000000355e+00
8.299999999999998222e-10 4.187500000000000000e+00
8.333333333333331440e-10 3.512500000000000178e+00
8.367333333333334631e-10 3.250000000000000000e+00
8.399999999999998910e-10 4.025000000000000355e+00
8.434000000000002101e-10 2.937500000000000000e+00
8.467333333333334286e-10 3.462499999999999911e+00
8.500666666666667504e-10 2.450000000000000178e+00
8.534000000000001756e-10 3.412500000000000089e+00
8.567333333333334974e-10 3.774999999999999911e+00
8.600666666666667159e-10 2.537500000000000089e+00
8.633333333333331438e-10 2.712499999999999911e+00
8.666666666666664656e-10 1.574999999999999956e+00
8.699999999999998908e-10 2.149999999999999911e+00
8.733333333333331092e-10 2.387500000000000178e+00
8.767333333333334284e-10 3.225000000000000089e+00
8.799999999999998563e-10 2.500000000000000000e+00
8.834000000000001754e-10 2.687500000000000000e+00
8.867333333333334972e-10 2.562500000000000000e+00
8.900666666666667157e-10 2.512500000000000178e+00
8.933333333333331436e-10 2.674999999999999822e+00
8.967333333333334627e-10 1.937500000000000000e+00
8.999999999999998906e-10 3.424999999999999822e+00
9.033333333333331090e-10 2.937500000000000000e+00
9.067333333333334282e-10 2.937500000000000000e+00
9.100666666666667500e-10 2.637500000000000178e+00
9.133333333333331779e-10 2.562500000000000000e+00
9.167333333333334970e-10 3.437500000000000000e+00
9.200666666666667155e-10 2.850000000000000089e+00
9.234000000000001407e-10 2.524999999999999911e+00
9.266666666666664652e-10 2.774999999999999911e+00
9.300666666666667843e-10 3.462499999999999911e+00
9.333333333333332122e-10 3.437500000000000000e+00
9.366666666666663273e-10 2.399999999999999911e+00
9.400666666666667498e-10 3.687500000000000000e+00
9.434000000000002784e-10 3.112499999999999822e+00
9.466666666666664995e-10 3.500000000000000000e+00
9.500666666666667153e-10 3.024999999999999911e+00
9.534000000000002439e-10 3.237499999999999822e+00
9.567333333333333589e-10 3.112499999999999822e+00
9.600666666666666807e-10 4.137500000000000178e+00
9.633333333333331086e-10 3.649999999999999911e+00
9.666666666666664305e-10 3.399999999999999911e+00
9.699999999999999591e-10 3.774999999999999911e+00
9.733333333333330741e-10 4.287499999999999645e+00
9.766666666666663959e-10 4.849999999999999645e+00
9.799999999999999246e-10 4.275000000000000355e+00
9.834000000000001403e-10 4.500000000000000000e+00
9.867333333333334621e-10 4.599999999999999645e+00
9.899999999999998900e-10 4.237499999999999822e+00
9.934000000000001058e-10 5.637500000000000178e+00
9.966666666666663269e-10 4.887500000000000178e+00
1.000066666666666749e-09 4.575000000000000178e+00
1.003400000000000278e-09 5.075000000000000178e+00
1.006666666666666499e-09 5.450000000000000178e+00
1.009999999999999821e-09 5.575000000000000178e+00
1.013400000000000243e-09 4.612499999999999822e+00
1.016733333333333565e-09 5.125000000000000000e+00
1.020066666666666680e-09 4.787499999999999645e+00
1.023400000000000209e-09 5.750000000000000000e+00
1.026666666666666430e-09 5.275000000000000355e+00
1.030066666666666646e-09 5.125000000000000000e+00
1.033333333333333074e-09 5.674999999999999822e+00
1.036733333333333496e-09 5.299999999999999822e+00
1.040066666666666818e-09 4.349999999999999645e+00
1.043400000000000140e-09 5.099999999999999645e+00
1.046666666666666361e-09 4.912499999999999645e+00
1.049999999999999890e-09 5.025000000000000355e+00
1.053400000000000105e-09 4.750000000000000000e+00
1.056666666666666326e-09 5.362499999999999822e+00
1.060066666666666749e-09 5.537499999999999645e+00
1.063333333333333177e-09 5.375000000000000000e+00
1.066666666666666499e-09 4.137500000000000178e+00
1.070066666666666714e-09 5.299999999999999822e+00
1.073400000000000243e-09 4.750000000000000000e+00
1.076666666666666464e-09 4.549999999999999822e+00
1.079999999999999786e-09 4.575000000000000178e+00
1.083400000000000209e-09 4.162499999999999645e+00
1.086733333333333530e-09 4.812500000000000000e+00
1.090066666666666645e-09 4.875000000000000000e+00
1.093400000000000174e-09 4.099999999999999645e+00
1.096666666666666395e-09 4.112499999999999822e+00
1.099999999999999924e-09 3.412500000000000089e+00
1.103400000000000139e-09 3.424999999999999822e+00
1.106733333333333461e-09 3.875000000000000000e+00
1.109999999999999889e-09 2.600000000000000089e+00
1.113333333333333211e-09 4.224999999999999645e+00
1.116733333333333427e-09 3.587499999999999911e+00
1.120066666666666749e-09 2.787500000000000089e+00
1.123400000000000277e-09 2.887500000000000178e+00
1.126733333333333392e-09 2.649999999999999911e+00
1.129999999999999820e-09 2.537500000000000089e+00
1.133333333333333142e-09 3.899999999999999911e+00
1.136733333333333565e-09 2.500000000000000000e+00
1.139999999999999786e-09 2.962499999999999911e+00
1.143333333333333107e-09 3.424999999999999822e+00
1.146733333333333530e-09 2.799999999999999822e+00
1.150066666666666645e-09 3.000000000000000000e+00
1.153400000000000174e-09 2.887500000000000178e+00
1.156733333333333495e-09 2.637500000000000178e+00
1.159999999999999923e-09 2.625000000000000000e+00
1.163400000000000139e-09 2.375000000000000000e+00
1.166666666666666360e-09 2.837499999999999911e+00
1.169999999999999889e-09 2.524999999999999911e+00
1.173400000000000105e-09 2.587499999999999911e+00
1.176733333333333426e-09 2.912500000000000089e+00
1.180066666666666748e-09 3.125000000000000000e+00
1.183333333333333176e-09 2.587499999999999911e+00
1.186733333333333392e-09 3.212499999999999911e+00
1.190066666666666714e-09 2.112499999999999822e+00
1.193400000000000242e-09 2.700000000000000178e+00
1.196666666666666463e-09 2.674999999999999822e+00
1.199999999999999785e-09 3.937500000000000000e+00
1.203333333333333107e-09 3.424999999999999822e+00
1.206733333333333530e-09 2.512500000000000178e+00
1.209999999999999957e-09 3.524999999999999911e+00
1.213400000000000173e-09 3.387500000000000178e+00
1.216733333333333495e-09 3.725000000000000089e+00
1.219999999999999923e-09 2.575000000000000178e+00
