3.333333333333333132e-12 3.637500000000000178e+00
6.666666666666666263e-12 3.924999999999999822e+00
1.006666666666660573e-11 4.075000000000000178e+00
1.333333333333333253e-11 3.512500000000000178e+00
1.673333333333327361e-11 3.487499999999999822e+00
1.999999999999999879e-11 3.562500000000000000e+00
2.339999999999993987e-11 3.649999999999999911e+00
2.666666666666666505e-11 3.075000000000000178e+00
3.006666666666660291e-11 2.387500000000000178e+00
3.333333333333333455e-11 3.062500000000000000e+00
3.666666666666666283e-11 2.762500000000000178e+00
3.999999999999999758e-11 2.962499999999999911e+00
4.333333333333333233e-11 3.450000000000000178e+00
4.666666666666666707e-11 2.987499999999999822e+00
5.000000000000000182e-11 3.524999999999999911e+00
5.333333333333333011e-11 2.674999999999999822e+00
5.673333333333327442e-11 3.462499999999999911e+00
6.006666666666660917e-11 3.512500000000000178e+00
6.333333333333333435e-11 3.262500000000000178e+00
6.666666666666666910e-11 3.524999999999999911e+00
7.006666666666660049e-11 3.812500000000000000e+00
7.333333333333332567e-11 3.837499999999999911e+00
7.673333333333326998e-11 3.912500000000000089e+00
7.999999999999999516e-11 3.637500000000000178e+00
8.333333333333334283e-11 3.062500000000000000e+00
8.673333333333326130e-11 3.162500000000000089e+00
8.999999999999999940e-11 3.200000000000000178e+00
9.339999999999994372e-11 3.712499999999999911e+00
9.666666666666665597e-11 3.149999999999999911e+00
1.000000000000000036e-10 4.025000000000000355e+00
1.033333333333333384e-10 3.149999999999999911e+00
1.066666666666666602e-10 3.587499999999999911e+00
1.099999999999999950e-10 4.487499999999999822e+00
1.133333333333333426e-10 3.700000000000000178e+00
1.166666666666666515e-10 4.125000000000000000e+00
1.200666666666666088e-10 3.950000000000000178e+00
1.233999999999999564e-10 3.975000000000000089e+00
1.266666666666666687e-10 3.662500000000000089e+00
1.299999999999999905e-10 4.325000000000000178e+00
1.333333333333333382e-10 4.000000000000000000e+00
1.366666666666666600e-10 4.437500000000000000e+00
1.400000000000000077e-10 4.799999999999999822e+00
1.433333333333333295e-10 4.650000000000000355e+00
1.466666666666666513e-10 3.774999999999999911e+00
1.499999999999999990e-10 4.737499999999999822e+00
1.533999999999999562e-10 4.362499999999999822e+00
1.567333333333332781e-10 5.112499999999999822e+00
1.599999999999999903e-10 5.224999999999999645e+00
1.633333333333333121e-10 4.812500000000000000e+00
1.666666666666666857e-10 5.537499999999999645e+00
1.700000000000000075e-10 4.900000000000000355e+00
1.733333333333333293e-10 5.112499999999999822e+00
1.767333333333332865e-10 5.437500000000000000e+00
1.799999999999999988e-10 4.625000000000000000e+00
1.833999999999999302e-10 4.674999999999999822e+00
1.867333333333332779e-10 4.687500000000000000e+00
1.899999999999999901e-10 4.862499999999999822e+00
1.933999999999999215e-10 5.174999999999999822e+00
1.966666666666666855e-10 4.412499999999999645e+00
2.000000000000000073e-10 4.637500000000000178e+00
2.033333333333333291e-10 5.125000000000000000e+00
2.066666666666666768e-10 4.787499999999999645e+00
2.099999999999999986e-10 4.662499999999999645e+00
2.133333333333333204e-10 4.412499999999999645e+00
2.166666666666666681e-10 4.837500000000000355e+00
2.200666666666665995e-10 4.762500000000000178e+00
2.233333333333333117e-10 3.787500000000000089e+00
2.267333333333332948e-10 4.549999999999999822e+00
2.300000000000000071e-10 3.712499999999999911e+00
